Player,Team,qbMult,Team,AvgDefYds,EstYds
Jones,New Oreleans Saints,0.8323433774116626,New York Jets,203.375,169.27783438109688
Jones,New Oreleans Saints,0.8323433774116626,Philadelphia Eagles,183.42857142857142,152.67555665665353
Jones,New Oreleans Saints,0.8323433774116626,Pittsburgh Steelers,277.25,230.76720138738347
Jones,New Oreleans Saints,0.8323433774116626,San Francisco 49ers,199.25,165.84441794927378
Jones,New Oreleans Saints,0.8323433774116626,Seattle Seahawks,236.625,196.95325168003467
Jones,New Oreleans Saints,0.8323433774116626,Tampa Bay Buccaneers,194.0,161.47461521786255
Jones,New Oreleans Saints,0.8323433774116626,Tennessee Titans,254.71428571428572,212.00974884642778
Jones,New Oreleans Saints,0.8323433774116626,Washington Commanders,214.0,178.1214827660958
Jones,New York Giants,0.7330153912854975,Arizona Cardinals,252.25,184.90313245176677
Jones,New York Giants,0.7330153912854975,Atlanta Falcons,306.875,224.94409820073705
Jones,New York Giants,0.7330153912854975,Baltimore Ravens,266.75,195.53185562540648
Jones,New York Giants,0.7330153912854975,Buffalo Bills,203.14285714285714,148.90684091542536
Jones,New York Giants,0.7330153912854975,Carolina Panthers,232.0,170.05957077823544
Jones,New York Giants,0.7330153912854975,Chicago Bears,188.0,137.80689356167355
Jones,New York Giants,0.7330153912854975,Cincinnati Bengals,210.375,154.20811294168655
Jones,New York Giants,0.7330153912854975,Cleveland Browns,208.25,152.65045523520487
Jones,New York Giants,0.7330153912854975,Dallas Cowboys,178.375,130.7516204205506
Jones,New York Giants,0.7330153912854975,Denver Broncos,165.75,121.49730110557121
Jones,New York Giants,0.7330153912854975,Detroit Lions,266.42857142857144,195.2962435353504
Jones,New York Giants,0.7330153912854975,Green Bay Packers,174.75,128.0944396271407
Jones,New York Giants,0.7330153912854975,Houston Texans,217.57142857142858,159.4832058468304
Jones,New York Giants,0.7330153912854975,Indianapolis Colts,199.75,146.41982440927814
Jones,New York Giants,0.7330153912854975,Jacksonville Jaguars,237.125,173.8162746585736
Jones,New York Giants,0.7330153912854975,Kansas City Chiefs,277.0,203.0452633860828
Jones,New York Giants,0.7330153912854975,Las Vegas Raiders,258.14285714285717,189.22268743612773
Jones,New York Giants,0.7330153912854975,Los Angeles Chargers,220.0,161.26338608280946
Jones,New York Giants,0.7330153912854975,Los Angeles Rams,205.71428571428572,150.79173763587377
Jones,New York Giants,0.7330153912854975,Miami Dolphins,262.125,192.14165944071104
Jones,New York Giants,0.7330153912854975,Minnesota Vikings,275.57142857142856,201.99809854138923
Jones,New York Giants,0.7330153912854975,New England Patriots,224.5,164.5619553435942
Jones,New York Giants,0.7330153912854975,New Orleans Saints,208.25,152.65045523520487
Jones,New York Giants,0.7330153912854975,New York Jets,203.375,149.07700520268807
Jones,New York Giants,0.7330153912854975,Philadelphia Eagles,183.42857142857142,134.4559660586541
Jones,New York Giants,0.7330153912854975,Pittsburgh Steelers,277.25,203.2285172339042
Jones,New York Giants,0.7330153912854975,San Francisco 49ers,199.25,146.05331671363538
Jones,New York Giants,0.7330153912854975,Seattle Seahawks,236.625,173.44976696293085
Jones,New York Giants,0.7330153912854975,Tampa Bay Buccaneers,194.0,142.20498590938652
Jones,New York Giants,0.7330153912854975,Tennessee Titans,254.71428571428572,186.70949180886316
Jones,New York Giants,0.7330153912854975,Washington Commanders,214.0,156.86529373509646
Wilson,New York Jets,0.8784449743478575,Arizona Cardinals,252.25,221.58774477924706
Wilson,New York Jets,0.8784449743478575,Atlanta Falcons,306.875,269.5728015029988
Wilson,New York Jets,0.8784449743478575,Baltimore Ravens,266.75,234.325196907291
Wilson,New York Jets,0.8784449743478575,Buffalo Bills,203.14285714285714,178.44982193180763
Wilson,New York Jets,0.8784449743478575,Carolina Panthers,232.0,203.79923404870294
Wilson,New York Jets,0.8784449743478575,Chicago Bears,188.0,165.1476551773972
Wilson,New York Jets,0.8784449743478575,Cincinnati Bengals,210.375,184.80286147843051
Wilson,New York Jets,0.8784449743478575,Cleveland Browns,208.25,182.93616590794133
Wilson,New York Jets,0.8784449743478575,Dallas Cowboys,178.375,156.69262229929907
Wilson,New York Jets,0.8784449743478575,Denver Broncos,165.75,145.60225449815738
Wilson,New York Jets,0.8784449743478575,Detroit Lions,266.42857142857144,234.04283959410776
Wilson,New York Jets,0.8784449743478575,Green Bay Packers,174.75,153.5082592672881
Wilson,New York Jets,0.8784449743478575,Houston Texans,217.57142857142858,191.1245279902553
Wilson,New York Jets,0.8784449743478575,Indianapolis Colts,199.75,175.46938362598453
Wilson,New York Jets,0.8784449743478575,Jacksonville Jaguars,237.125,208.3012645422357
Wilson,New York Jets,0.8784449743478575,Kansas City Chiefs,277.0,243.32925789435654
Wilson,New York Jets,0.8784449743478575,Las Vegas Raiders,258.14285714285717,226.7642955209398
Wilson,New York Jets,0.8784449743478575,Los Angeles Chargers,220.0,193.25789435652865
Wilson,New York Jets,0.8784449743478575,Los Angeles Rams,205.71428571428572,180.70868043727356
Wilson,New York Jets,0.8784449743478575,Miami Dolphins,262.125,230.26238890093214
Wilson,New York Jets,0.8784449743478575,Minnesota Vikings,275.57142857142856,242.074336502431
Wilson,New York Jets,0.8784449743478575,New England Patriots,224.5,197.21089674109402
Wilson,New York Jets,0.8784449743478575,New Orleans Saints,208.25,182.93616590794133
Wilson,New York Jets,0.8784449743478575,New York Giants,208.375,183.0459715297348
Wilson,New York Jets,0.8784449743478575,Philadelphia Eagles,183.42857142857142,161.13190672323557
Wilson,New York Jets,0.8784449743478575,Pittsburgh Steelers,277.25,243.54886913794348
Wilson,New York Jets,0.8784449743478575,San Francisco 49ers,199.25,175.0301611388106
Wilson,New York Jets,0.8784449743478575,Seattle Seahawks,236.625,207.86204205506178
Wilson,New York Jets,0.8784449743478575,Tampa Bay Buccaneers,194.0,170.41832502348436
Wilson,New York Jets,0.8784449743478575,Tennessee Titans,254.71428571428572,223.75248418031856
Wilson,New York Jets,0.8784449743478575,Washington Commanders,214.0,187.9872245104415
Hurts,Philadelphia Eagles,1.077100946600188,Arizona Cardinals,252.25,271.6987137798974
Hurts,Philadelphia Eagles,1.077100946600188,Atlanta Falcons,306.875,330.5353529879327
Hurts,Philadelphia Eagles,1.077100946600188,Baltimore Ravens,266.75,287.3166775056001
Hurts,Philadelphia Eagles,1.077100946600188,Buffalo Bills,203.14285714285714,218.80536372363818
Hurts,Philadelphia Eagles,1.077100946600188,Carolina Panthers,232.0,249.88741961124362
Hurts,Philadelphia Eagles,1.077100946600188,Chicago Bears,188.0,202.49497796083534
Hurts,Philadelphia Eagles,1.077100946600188,Cincinnati Bengals,210.375,226.59511164101454
Hurts,Philadelphia Eagles,1.077100946600188,Cleveland Browns,208.25,224.30627212948914
Hurts,Philadelphia Eagles,1.077100946600188,Dallas Cowboys,178.375,192.12788134980852
Hurts,Philadelphia Eagles,1.077100946600188,Denver Broncos,165.75,178.52948189898115
Hurts,Philadelphia Eagles,1.077100946600188,Detroit Lions,266.42857142857144,286.9704664870501
Hurts,Philadelphia Eagles,1.077100946600188,Green Bay Packers,174.75,188.22339041838285
Hurts,Philadelphia Eagles,1.077100946600188,Houston Texans,217.57142857142858,234.3463916674409
Hurts,Philadelphia Eagles,1.077100946600188,Indianapolis Colts,199.75,215.15091408338753
Hurts,Philadelphia Eagles,1.077100946600188,Jacksonville Jaguars,237.125,255.40756196256956
Hurts,Philadelphia Eagles,1.077100946600188,Kansas City Chiefs,277.0,298.35696220825207
Hurts,Philadelphia Eagles,1.077100946600188,Las Vegas Raiders,258.14285714285717,278.04591578664855
Hurts,Philadelphia Eagles,1.077100946600188,Los Angeles Chargers,220.0,236.96220825204136
Hurts,Philadelphia Eagles,1.077100946600188,Los Angeles Rams,205.71428571428572,221.57505187203867
Hurts,Philadelphia Eagles,1.077100946600188,Miami Dolphins,262.125,282.33508562757424
Hurts,Philadelphia Eagles,1.077100946600188,Minnesota Vikings,275.57142857142856,296.8182465702518
Hurts,Philadelphia Eagles,1.077100946600188,New England Patriots,224.5,241.8091625117422
Hurts,Philadelphia Eagles,1.077100946600188,New Orleans Saints,208.25,224.30627212948914
Hurts,Philadelphia Eagles,1.077100946600188,New York Giants,208.375,224.44090974781417
Hurts,Philadelphia Eagles,1.077100946600188,New York Jets,203.375,219.05540501481323
Hurts,Philadelphia Eagles,1.077100946600188,Pittsburgh Steelers,277.25,298.62623744490213
Hurts,Philadelphia Eagles,1.077100946600188,San Francisco 49ers,199.25,214.61236361008744
Hurts,Philadelphia Eagles,1.077100946600188,Seattle Seahawks,236.625,254.86901148926947
Hurts,Philadelphia Eagles,1.077100946600188,Tampa Bay Buccaneers,194.0,208.95758364043647
Hurts,Philadelphia Eagles,1.077100946600188,Tennessee Titans,254.71428571428572,274.35299825544786
Hurts,Philadelphia Eagles,1.077100946600188,Washington Commanders,214.0,230.4996025724402
Smith,San Francisco 49ers,1.0079485511958957,Arizona Cardinals,252.25,254.2550220391647
Smith,San Francisco 49ers,1.0079485511958957,Atlanta Falcons,306.875,309.3142116482405
Smith,San Francisco 49ers,1.0079485511958957,Baltimore Ravens,266.75,268.87027603150517
Smith,San Francisco 49ers,1.0079485511958957,Buffalo Bills,203.14285714285714,204.75754854293766
Smith,San Francisco 49ers,1.0079485511958957,Carolina Panthers,232.0,233.84406387744778
Smith,San Francisco 49ers,1.0079485511958957,Chicago Bears,188.0,189.49432762482837
Smith,San Francisco 49ers,1.0079485511958957,Cincinnati Bengals,210.375,212.04717645783654
Smith,San Francisco 49ers,1.0079485511958957,Cleveland Browns,208.25,209.90528578654528
Smith,San Francisco 49ers,1.0079485511958957,Dallas Cowboys,178.375,179.79282281956787
Smith,San Francisco 49ers,1.0079485511958957,Denver Broncos,165.75,167.0674723607197
Smith,San Francisco 49ers,1.0079485511958957,Detroit Lions,266.42857142857144,268.5462925686208
Smith,San Francisco 49ers,1.0079485511958957,Green Bay Packers,174.75,176.13900932148277
Smith,San Francisco 49ers,1.0079485511958957,Houston Texans,217.57142857142858,219.30080621019275
Smith,San Francisco 49ers,1.0079485511958957,Indianapolis Colts,199.75,201.33772310138016
Smith,San Francisco 49ers,1.0079485511958957,Jacksonville Jaguars,237.125,239.00980020232674
Smith,San Francisco 49ers,1.0079485511958957,Kansas City Chiefs,277.0,279.2017486812631
Smith,San Francisco 49ers,1.0079485511958957,Las Vegas Raiders,258.14285714285717,260.19471885871195
Smith,San Francisco 49ers,1.0079485511958957,Los Angeles Chargers,220.0,221.74868126309704
Smith,San Francisco 49ers,1.0079485511958957,Los Angeles Rams,205.71428571428572,207.34941624601282
Smith,San Francisco 49ers,1.0079485511958957,Miami Dolphins,262.125,264.20851398222413
Smith,San Francisco 49ers,1.0079485511958957,Minnesota Vikings,275.57142857142856,277.76182217955466
Smith,San Francisco 49ers,1.0079485511958957,New England Patriots,224.5,226.28444974347858
Smith,San Francisco 49ers,1.0079485511958957,New Orleans Saints,208.25,209.90528578654528
Smith,San Francisco 49ers,1.0079485511958957,New York Giants,208.375,210.03127935544475
Smith,San Francisco 49ers,1.0079485511958957,New York Jets,203.375,204.9915365994653
Smith,San Francisco 49ers,1.0079485511958957,Philadelphia Eagles,183.42857142857142,184.88656281936142
Smith,San Francisco 49ers,1.0079485511958957,Pittsburgh Steelers,277.25,279.45373581906205
Smith,San Francisco 49ers,1.0079485511958957,Seattle Seahawks,236.625,238.50582592672882
Smith,San Francisco 49ers,1.0079485511958957,Tampa Bay Buccaneers,194.0,195.54201893200377
Smith,San Francisco 49ers,1.0079485511958957,Tennessee Titans,254.71428571428572,256.7388952546117
Smith,San Francisco 49ers,1.0079485511958957,Washington Commanders,214.0,215.70098995592167
Brady,Tampa Bay Buccaneers,1.1877447792470555,Arizona Cardinals,252.25,299.6086205650697
Brady,Tampa Bay Buccaneers,1.1877447792470555,Atlanta Falcons,306.875,364.48917913144015
Brady,Tampa Bay Buccaneers,1.1877447792470555,Baltimore Ravens,266.75,316.83091986415207
Brady,Tampa Bay Buccaneers,1.1877447792470555,Buffalo Bills,203.14285714285714,241.28186801275896
Brady,Tampa Bay Buccaneers,1.1877447792470555,Carolina Panthers,232.0,275.5567887853169
Brady,Tampa Bay Buccaneers,1.1877447792470555,Chicago Bears,188.0,223.29601849844641
Brady,Tampa Bay Buccaneers,1.1877447792470555,Cincinnati Bengals,210.375,249.87180793409928
Brady,Tampa Bay Buccaneers,1.1877447792470555,Cleveland Browns,208.25,247.3478502781993
Brady,Tampa Bay Buccaneers,1.1877447792470555,Dallas Cowboys,178.375,211.86397499819353
Brady,Tampa Bay Buccaneers,1.1877447792470555,Denver Broncos,165.75,196.86869716019945
Brady,Tampa Bay Buccaneers,1.1877447792470555,Detroit Lions,266.42857142857144,316.44914475653695
Brady,Tampa Bay Buccaneers,1.1877447792470555,Green Bay Packers,174.75,207.55840017342294
Brady,Tampa Bay Buccaneers,1.1877447792470555,Houston Texans,217.57142857142858,258.41932839903797
Brady,Tampa Bay Buccaneers,1.1877447792470555,Indianapolis Colts,199.75,237.25201965459934
Brady,Tampa Bay Buccaneers,1.1877447792470555,Jacksonville Jaguars,237.125,281.64398077895805
Brady,Tampa Bay Buccaneers,1.1877447792470555,Kansas City Chiefs,277.0,329.00530385143435
Brady,Tampa Bay Buccaneers,1.1877447792470555,Las Vegas Raiders,258.14285714285717,306.60783087134706
Brady,Tampa Bay Buccaneers,1.1877447792470555,Los Angeles Chargers,220.0,261.3038514343522
Brady,Tampa Bay Buccaneers,1.1877447792470555,Los Angeles Rams,205.71428571428572,244.33606887367998
Brady,Tampa Bay Buccaneers,1.1877447792470555,Miami Dolphins,262.125,311.3376002601344
Brady,Tampa Bay Buccaneers,1.1877447792470555,Minnesota Vikings,275.57142857142856,327.30852559536714
Brady,Tampa Bay Buccaneers,1.1877447792470555,New England Patriots,224.5,266.648702940964
Brady,Tampa Bay Buccaneers,1.1877447792470555,New Orleans Saints,208.25,247.3478502781993
Brady,Tampa Bay Buccaneers,1.1877447792470555,New York Giants,208.375,247.49631837560517
Brady,Tampa Bay Buccaneers,1.1877447792470555,New York Jets,203.375,241.5575944793699
Brady,Tampa Bay Buccaneers,1.1877447792470555,Philadelphia Eagles,183.42857142857142,217.8663280790313
Brady,Tampa Bay Buccaneers,1.1877447792470555,Pittsburgh Steelers,277.25,329.30224004624614
Brady,Tampa Bay Buccaneers,1.1877447792470555,San Francisco 49ers,199.25,236.6581472649758
Brady,Tampa Bay Buccaneers,1.1877447792470555,Seattle Seahawks,236.625,281.0501083893345
Brady,Tampa Bay Buccaneers,1.1877447792470555,Tennessee Titans,254.71428571428572,302.5355630567857
Brady,Tampa Bay Buccaneers,1.1877447792470555,Washington Commanders,214.0,254.17738275886987
Tannehill,Tennessee Titans,0.7661247199942193,Arizona Cardinals,252.25,193.25496061854182
Tannehill,Tennessee Titans,0.7661247199942193,Atlanta Falcons,306.875,235.10452344822605
Tannehill,Tennessee Titans,0.7661247199942193,Baltimore Ravens,266.75,204.363769058458
Tannehill,Tennessee Titans,0.7661247199942193,Buffalo Bills,203.14285714285714,155.6327645473971
Tannehill,Tennessee Titans,0.7661247199942193,Carolina Panthers,232.0,177.74093503865888
Tannehill,Tennessee Titans,0.7661247199942193,Chicago Bears,188.0,144.03144735891323
Tannehill,Tennessee Titans,0.7661247199942193,Cincinnati Bengals,210.375,161.1734879687839
Tannehill,Tennessee Titans,0.7661247199942193,Cleveland Browns,208.25,159.54547293879617
Tannehill,Tennessee Titans,0.7661247199942193,Dallas Cowboys,178.375,136.65749692896887
Tannehill,Tennessee Titans,0.7661247199942193,Denver Broncos,165.75,126.98517233904184
Tannehill,Tennessee Titans,0.7661247199942193,Detroit Lions,266.42857142857144,204.11751468417415
Tannehill,Tennessee Titans,0.7661247199942193,Green Bay Packers,174.75,133.88029481898982
Tannehill,Tennessee Titans,0.7661247199942193,Houston Texans,217.57142857142858,166.686849793028
Tannehill,Tennessee Titans,0.7661247199942193,Indianapolis Colts,199.75,153.0334128188453
Tannehill,Tennessee Titans,0.7661247199942193,Jacksonville Jaguars,237.125,181.66732422862924
Tannehill,Tennessee Titans,0.7661247199942193,Kansas City Chiefs,277.0,212.21654743839875
Tannehill,Tennessee Titans,0.7661247199942193,Las Vegas Raiders,258.14285714285717,197.76962414707918
Tannehill,Tennessee Titans,0.7661247199942193,Los Angeles Chargers,220.0,168.54743839872825
Tannehill,Tennessee Titans,0.7661247199942193,Los Angeles Rams,205.71428571428572,157.60279954166796
Tannehill,Tennessee Titans,0.7661247199942193,Miami Dolphins,262.125,200.82044222848472
Tannehill,Tennessee Titans,0.7661247199942193,Minnesota Vikings,275.57142857142856,211.1220835526927
Tannehill,Tennessee Titans,0.7661247199942193,New England Patriots,224.5,171.99499963870224
Tannehill,Tennessee Titans,0.7661247199942193,New Orleans Saints,208.25,159.54547293879617
Tannehill,Tennessee Titans,0.7661247199942193,New York Giants,208.375,159.64123852879544
Tannehill,Tennessee Titans,0.7661247199942193,New York Jets,203.375,155.81061492882435
Tannehill,Tennessee Titans,0.7661247199942193,Philadelphia Eagles,183.42857142857142,140.52916292465392
Tannehill,Tennessee Titans,0.7661247199942193,Pittsburgh Steelers,277.25,212.4080786183973
Tannehill,Tennessee Titans,0.7661247199942193,San Francisco 49ers,199.25,152.65035045884818
Tannehill,Tennessee Titans,0.7661247199942193,Seattle Seahawks,236.625,181.28426186863214
Tannehill,Tennessee Titans,0.7661247199942193,Tampa Bay Buccaneers,194.0,148.62819567887854
Tannehill,Tennessee Titans,0.7661247199942193,Washington Commanders,214.0,163.95069007876293
Wentz,Washington Commanders,1.040219669051232,Arizona Cardinals,252.25,262.39541151817326
Wentz,Washington Commanders,1.040219669051232,Atlanta Falcons,306.875,319.21741094009684
Wentz,Washington Commanders,1.040219669051232,Baltimore Ravens,266.75,277.47859671941615
Wentz,Washington Commanders,1.040219669051232,Buffalo Bills,203.14285714285714,211.31319562726455
Wentz,Washington Commanders,1.040219669051232,Carolina Panthers,232.0,241.33096321988583
Wentz,Washington Commanders,1.040219669051232,Chicago Bears,188.0,195.56129778163162
Wentz,Washington Commanders,1.040219669051232,Cincinnati Bengals,210.375,218.83621287665292
Wentz,Washington Commanders,1.040219669051232,Cleveland Browns,208.25,216.62574607991905
Wentz,Washington Commanders,1.040219669051232,Dallas Cowboys,178.375,185.5491834670135
Wentz,Washington Commanders,1.040219669051232,Denver Broncos,165.75,172.4164101452417
Wentz,Washington Commanders,1.040219669051232,Detroit Lions,266.42857142857144,277.1442403972211
Wentz,Washington Commanders,1.040219669051232,Green Bay Packers,174.75,181.7783871667028
Wentz,Washington Commanders,1.040219669051232,Houston Texans,217.57142857142858,226.3220794235752
Wentz,Washington Commanders,1.040219669051232,Indianapolis Colts,199.75,207.78387889298358
Wentz,Washington Commanders,1.040219669051232,Jacksonville Jaguars,237.125,246.66208902377338
Wentz,Washington Commanders,1.040219669051232,Kansas City Chiefs,277.0,288.14084832719124
Wentz,Washington Commanders,1.040219669051232,Las Vegas Raiders,258.14285714285717,268.5252774250823
Wentz,Washington Commanders,1.040219669051232,Los Angeles Chargers,220.0,228.84832719127104
Wentz,Washington Commanders,1.040219669051232,Los Angeles Rams,205.71428571428572,213.98804620482488
Wentz,Washington Commanders,1.040219669051232,Miami Dolphins,262.125,272.6675807500542
Wentz,Washington Commanders,1.040219669051232,Minnesota Vikings,275.57142857142856,286.6548202285466
Wentz,Washington Commanders,1.040219669051232,New England Patriots,224.5,233.52931570200158
Wentz,Washington Commanders,1.040219669051232,New Orleans Saints,208.25,216.62574607991905
Wentz,Washington Commanders,1.040219669051232,New York Giants,208.375,216.75577353855047
Wentz,Washington Commanders,1.040219669051232,New York Jets,203.375,211.55467519329432
Wentz,Washington Commanders,1.040219669051232,Philadelphia Eagles,183.42857142857142,190.80600786596884
Wentz,Washington Commanders,1.040219669051232,Pittsburgh Steelers,277.25,288.40090324445407
Wentz,Washington Commanders,1.040219669051232,San Francisco 49ers,199.25,207.26376905845797
Wentz,Washington Commanders,1.040219669051232,Seattle Seahawks,236.625,246.14197918924776
Wentz,Washington Commanders,1.040219669051232,Tampa Bay Buccaneers,194.0,201.802615795939
Wentz,Washington Commanders,1.040219669051232,Tennessee Titans,254.71428571428572,264.95880998833525
